1.22300005e-02	-1.47800008e-02	9.81400013e-02
1.65800005e-02	1.14200003e-02	9.79500040e-02
-4.62000025e-03	-2.00700015e-02	9.78600085e-02
-1.03700003e-02	1.83100011e-02	9.77600068e-02
2.04200018e-02	-6.64000027e-03	9.76700038e-02
-1.99400019e-02	-9.08000022e-03	9.75700021e-02
8.74000043e-03	2.05400027e-02	9.74800065e-02
7.57000037e-03	-2.14400012e-02	9.73800048e-02
-2.04200018e-02	1.08900005e-02	9.72900093e-02
2.28000004e-02	5.85000031e-03	9.71900076e-02
-1.30700003e-02	-2.00400017e-02	9.71000046e-02
-3.95000027e-03	2.39900015e-02	9.70000029e-02
1.94100011e-02	-1.52500011e-02	9.69000086e-02
1.74000002e-02	1.85300019e-02	9.67100039e-02
-3.20000021e-04	-2.57800017e-02	9.66200083e-02
-1.74100008e-02	1.95000004e-02	9.65199992e-02
2.63500009e-02	-2.66000023e-03	9.64300036e-02
-2.15100013e-02	-1.60400011e-02	9.63300094e-02
5.09000057e-03	2.66900025e-02	9.62399989e-02
1.44500006e-02	-2.34100018e-02	9.61400047e-02
2.51700021e-02	1.26300007e-02	9.59500000e-02
-1.01500005e-02	-2.66100019e-02	9.58600044e-02
-1.06000006e-02	2.67800018e-02	9.57600102e-02
2.61900015e-02	-1.27300005e-02	9.56699997e-02
1.53000010e-02	2.55000014e-02	9.54800099e-02
6.00000005e-03	-2.94400025e-02	9.53800008e-02
-2.45500002e-02	1.78300012e-02	9.52900052e-02
3.04400027e-02	3.46000027e-03	9.51900035e-02
-2.03099996e-02	-2.33300012e-02	9.51000005e-02
-7.80000002e-04	3.12200002e-02	9.50000063e-02
2.18600016e-02	-2.27000024e-02	9.49000046e-02
2.49700006e-02	2.01399997e-02	9.47099999e-02
-4.86000022e-03	-3.19900028e-02	9.46200043e-02
-1.81800015e-02	2.71100011e-02	9.45200026e-02
3.19800004e-02	-7.78000057e-03	9.44300070e-02
-2.90800016e-02	-1.59900002e-02	9.43300053e-02
1.07399998e-02	3.16800028e-02	9.42400023e-02
1.35900006e-02	-3.08600012e-02	9.41400006e-02
-3.11100017e-02	1.36900004e-02	9.40500051e-02
3.24399993e-02	1.09900003e-02	9.39500034e-02
-1.66200008e-02	-3.02400012e-02	9.38600078e-02
-8.22000019e-03	3.37800011e-02	9.37600061e-02
2.90900022e-02	-1.95000004e-02	9.36700031e-02
2.22999994e-02	2.76600011e-02	9.34800059e-02
2.25000014e-03	-3.57099995e-02	9.33800042e-02
-2.59500016e-02	2.49900017e-02	9.32900086e-02
3.62600014e-02	-9.10000061e-04	9.31900069e-02
-2.75400020e-02	-2.39700004e-02	9.31000039e-02
4.15000040e-03	3.65200005e-02	9.30000022e-02
2.17500012e-02	-2.99300011e-02	9.29000080e-02
